cik,cmpy,CompanyName,year,total_downloads,htm_downloads,txt_downloads,xbrl_downloads,other_downloads,unique_filings_accessed
916314,WEBCOIND,,2004,874,729,102,43,0,92
916314,WEBCOIND,,2005,586,493,60,33,0,79
916314,WEBCOIND,,2006,99,81,14,4,0,31
916314,WEBCOIND,,2007,115,83,21,11,0,31
916314,WEBCOIND,,2008,107,70,27,10,0,30
916314,WEBCOIND,,2009,165,121,37,7,0,38
916314,WEBCOIND,,2010,143,128,9,6,0,33
916314,WEBCOIND,,2011,132,120,11,1,0,31
916314,WEBCOIND,,2012,153,118,27,8,0,49
916314,WEBCOIND,,2013,159,118,40,1,0,47
916314,WEBCOIND,,2014,198,137,61,0,0,38
916314,WEBCOIND,,2015,279,146,106,27,0,66
916457,CALPINE,,2003,7524,1733,5784,7,0,321
916457,CALPINE,,2004,12926,3995,8447,476,8,412
916457,CALPINE,,2005,9538,2810,6325,372,31,467
916457,CALPINE,,2006,4383,2512,1771,100,0,390
916457,CALPINE,,2007,7303,4977,1928,86,312,500
916457,CALPINE,,2008,11502,6377,2221,2382,522,621
916457,CALPINE,,2009,9406,5962,1498,1450,496,582
916457,CALPINE,,2010,7644,5934,663,566,481,465
916457,CALPINE,,2011,7069,4979,676,1195,219,453
916457,CALPINE,,2012,6234,5066,552,448,168,519
916457,CALPINE,,2013,7823,6131,923,525,244,626
916457,CALPINE,,2014,10546,8017,1561,771,197,693
916457,CALPINE,,2015,10596,8402,1423,434,337,540
916540,DARLINGINGREDIENTS,Darling Ingredients Inc.,2003,1555,584,638,319,14,131
916540,DARLINGINGREDIENTS,Darling Ingredients Inc.,2004,2432,1333,676,410,13,166
